station ID = gr (Granada)
system = VELETA
signal = 355, perpendicular, photoncounting, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
7237.5000,1.4510e+07,1.1852e+07,8.6957e+06,1.0717e+07,355xsp
7245.0000,1.3956e+07,1.4504e+07,6.3798e+06,8.4048e+06,355xsp
7252.5000,8.4276e+06,1.3949e+07,8.4390e+06,9.2994e+06,355xsp
7260.0000,9.6169e+06,1.6619e+07,9.6293e+06,1.2542e+07,355xsp
7267.5000,9.0496e+06,1.1952e+07,1.1117e+07,1.2862e+07,355xsp
7275.0000,9.6570e+06,1.0209e+07,1.0551e+07,1.0828e+07,355xsp
7282.5000,9.9720e+06,1.0230e+07,8.8048e+06,8.4922e+06,355xsp
7290.0000,7.9246e+06,1.7050e+07,6.7547e+06,1.3239e+07,355xsp
7297.5000,1.2382e+07,1.2938e+07,5.8810e+06,1.2970e+07,355xsp
7305.0000,1.3000e+07,1.4151e+07,7.0788e+06,1.3885e+07,355xsp
7312.5000,1.2730e+07,1.2099e+07,8.2822e+06,1.2129e+07,355xsp
7320.0000,1.2756e+07,1.2421e+07,7.1079e+06,7.0908e+06,355xsp
7327.5000,1.0095e+07,1.3346e+07,7.7207e+06,9.7910e+06,355xsp
7335.0000,1.2210e+07,1.3071e+07,7.1372e+06,1.0708e+07,355xsp
7342.5000,1.1935e+07,1.1299e+07,7.1523e+06,7.7336e+06,355xsp
7350.0000,1.1659e+07,1.0421e+07,7.7670e+06,1.0755e+07,355xsp
7357.5000,1.2587e+07,1.3152e+07,1.0190e+07,9.5714e+06,355xsp
7365.0000,1.0802e+07,1.2274e+07,1.2020e+07,6.2744e+06,355xsp
7372.5000,9.6150e+06,1.5623e+07,1.1743e+07,1.0819e+07,355xsp
7380.0000,1.1451e+07,1.2323e+07,7.5281e+06,1.2960e+07,355xsp
7387.5000,9.0475e+06,1.1741e+07,1.0576e+07,8.7386e+06,355xsp
7395.0000,9.6752e+06,1.4199e+07,1.2119e+07,9.0603e+06,355xsp
7402.5000,1.1826e+07,1.3922e+07,1.1839e+07,7.8612e+06,355xsp
7410.0000,1.3072e+07,1.3645e+07,9.1160e+06,1.3982e+07,355xsp
7417.5000,1.4323e+07,1.0919e+07,7.9102e+06,1.0645e+07,355xsp
7425.0000,1.0366e+07,1.0635e+07,7.3134e+06,9.4404e+06,355xsp
7432.5000,9.7726e+06,1.3113e+07,7.9424e+06,1.1609e+07,355xsp
7440.0000,1.1331e+07,9.7544e+06,5.1901e+06,1.4096e+07,355xsp
7447.5000,1.2279e+07,1.2550e+07,9.8238e+06,9.8073e+06,355xsp
7455.0000,1.3232e+07,9.4848e+06,5.8287e+06,1.1371e+07,355xsp
7462.5000,1.4497e+07,1.3839e+07,8.3159e+06,8.6076e+06,355xsp
7470.0000,1.7321e+07,1.3246e+07,6.4721e+06,8.0048e+06,355xsp
7477.5000,1.8599e+07,1.2029e+07,1.3946e+07,9.5749e+06,355xsp
7485.0000,1.4272e+07,1.2988e+07,1.0235e+07,1.0839e+07,355xsp
7492.5000,1.3364e+07,1.0829e+07,1.4315e+07,1.1798e+07,355xsp
7500.0000,1.4330e+07,1.0851e+07,1.0901e+07,9.9457e+06,355xsp
7507.5000,1.2791e+07,1.3379e+07,8.7299e+06,1.2158e+07,355xsp
7515.0000,1.1560e+07,1.1208e+07,7.8058e+06,1.0612e+07,355xsp
7522.5000,9.3814e+06,1.5636e+07,8.4504e+06,9.0611e+06,355xsp
7530.0000,1.0346e+07,1.2514e+07,6.5769e+06,5.6134e+06,355xsp
7537.5000,1.1946e+07,1.2540e+07,9.4317e+06,9.0971e+06,355xsp
7545.0000,9.4380e+06,1.2564e+07,8.8181e+06,1.0382e+07,355xsp
7552.5000,1.1044e+07,1.2589e+07,8.2016e+06,1.6433e+07,355xsp
7560.0000,7.8870e+06,1.3250e+07,1.1395e+07,1.5512e+07,355xsp
7567.5000,1.1086e+07,1.2957e+07,1.4284e+07,1.8409e+07,355xsp
7575.0000,9.8320e+06,1.7451e+07,8.2519e+06,1.3019e+07,355xsp
7582.5000,1.0810e+07,1.2050e+07,8.2666e+06,1.0165e+07,355xsp
7590.0000,1.0192e+07,1.0792e+07,5.0815e+06,1.0186e+07,355xsp
7597.5000,1.0853e+07,1.4987e+07,4.7709e+06,1.1490e+07,355xsp
7605.0000,1.1840e+07,9.8710e+06,8.6364e+06,1.0225e+07,355xsp
7612.5000,1.3796e+07,7.6354e+06,7.0433e+06,1.0567e+07,355xsp
7620.0000,9.9499e+06,9.5866e+06,6.0894e+06,8.0071e+06,355xsp
7627.5000,6.7353e+06,1.1870e+07,7.0715e+06,1.1580e+07,355xsp
7635.0000,7.7204e+06,9.3005e+06,2.8756e+06,1.1278e+07,355xsp
7642.5000,1.0008e+07,1.3215e+07,7.7480e+06,9.0278e+06,355xsp
7650.0000,1.6211e+07,1.5520e+07,8.0892e+06,8.7204e+06,355xsp
7657.5000,1.2981e+07,1.6203e+07,7.7787e+06,6.1311e+06,355xsp
7665.0000,8.1079e+06,8.7209e+06,6.8153e+06,9.0817e+06,355xsp
7672.5000,7.4692e+06,1.1683e+07,8.4634e+06,7.4635e+06,355xsp
7680.0000,7.4845e+06,1.0722e+07,4.5477e+06,6.8224e+06,355xsp
7687.5000,1.1111e+07,1.0744e+07,6.5260e+06,1.0448e+07,355xsp
7695.0000,1.1463e+07,9.7777e+06,7.8548e+06,9.1525e+06,355xsp
7702.5000,9.8355e+06,1.0125e+07,6.8821e+06,1.1809e+07,355xsp
7710.0000,1.1507e+07,1.4112e+07,8.2158e+06,1.0180e+07,355xsp
7717.5000,1.4510e+07,1.1490e+07,8.2319e+06,8.8752e+06,355xsp
7725.0000,1.1552e+07,1.6157e+07,9.5746e+06,8.5604e+06,355xsp
7732.5000,7.9194e+06,1.1202e+07,8.2639e+06,1.1902e+07,355xsp
7740.0000,1.0599e+07,1.1556e+07,7.9469e+06,1.2257e+07,355xsp
7747.5000,8.6172e+06,1.2913e+07,4.6277e+06,1.0612e+07,355xsp
7755.0000,1.0305e+07,1.2604e+07,4.9709e+06,1.0967e+07,355xsp
7762.5000,6.9761e+06,9.9485e+06,8.9980e+06,8.3095e+06,355xsp
7770.0000,1.1351e+07,1.0641e+07,6.3315e+06,1.1682e+07,355xsp
7777.5000,1.2046e+07,1.2006e+07,8.3603e+06,1.0694e+07,355xsp
7785.0000,8.3637e+06,1.2702e+07,6.3560e+06,1.0041e+07,355xsp
7792.5000,1.2430e+07,1.4418e+07,7.7178e+06,5.3369e+06,355xsp
7800.0000,1.2454e+07,1.6137e+07,5.7045e+06,9.4036e+06,355xsp
7807.5000,1.2817e+07,1.4812e+07,4.0227e+06,7.0507e+06,355xsp
7815.0000,1.3861e+07,1.1102e+07,8.1017e+06,9.4399e+06,355xsp
7822.5000,1.1165e+07,1.1804e+07,6.7573e+06,1.2521e+07,355xsp
7830.0000,9.4824e+06,1.2849e+07,5.0676e+06,1.3908e+07,355xsp
7837.5000,1.1550e+07,1.3216e+07,5.4185e+06,1.4276e+07,355xsp
7845.0000,1.0203e+07,1.1188e+07,7.8228e+06,1.5672e+07,355xsp
7852.5000,8.5090e+06,1.2238e+07,8.5224e+06,1.1931e+07,355xsp
7860.0000,1.2304e+07,8.4841e+06,9.5691e+06,1.2640e+07,355xsp
7867.5000,1.0262e+07,7.8116e+06,8.5569e+06,1.3697e+07,355xsp
7875.0000,1.2006e+07,1.3342e+07,8.9176e+06,1.4412e+07,355xsp
7882.5000,8.9196e+06,9.9131e+06,1.1698e+07,9.6035e+06,355xsp
7890.0000,7.8988e+06,1.0624e+07,8.2581e+06,1.0314e+07,355xsp
7897.5000,9.3004e+06,9.6043e+06,8.6204e+06,9.9876e+06,355xsp
7905.0000,8.2765e+06,1.3791e+07,1.1415e+07,9.3114e+06,355xsp
7912.5000,8.2918e+06,1.4516e+07,8.6535e+06,1.1417e+07,355xsp
7920.0000,7.9592e+06,1.5240e+07,7.6238e+06,8.9980e+06,355xsp
7927.5000,7.6246e+06,1.1076e+07,7.9881e+06,1.0063e+07,355xsp
7935.0000,6.9394e+06,1.1096e+07,8.7024e+06,4.8347e+06,355xsp
7942.5000,1.2562e+07,1.1117e+07,6.2653e+06,1.3257e+07,355xsp
7950.0000,1.1181e+07,1.4300e+07,1.0141e+07,1.1525e+07,355xsp
7957.5000,1.1906e+07,1.1511e+07,4.8828e+06,1.0843e+07,355xsp
7965.0000,1.0165e+07,1.2943e+07,7.3583e+06,8.3958e+06,355xsp
7972.5000,1.0891e+07,1.1554e+07,9.1379e+06,1.0885e+07,355xsp
7980.0000,1.0557e+07,1.0868e+07,6.3248e+06,9.8429e+06,355xsp
7987.5000,1.1287e+07,1.1597e+07,1.0946e+07,7.0253e+06,355xsp
7995.0000,1.0953e+07,1.0554e+07,5.2834e+06,8.4590e+06,355xsp
8002.5000,9.1931e+06,9.5059e+06,8.1402e+06,7.7631e+06,355xsp
8010.0000,1.3135e+07,1.0950e+07,1.0650e+07,6.7088e+06,355xsp
8017.5000,1.2088e+07,8.1126e+06,1.1028e+07,7.0784e+06,355xsp
8025.0000,8.5290e+06,1.1709e+07,8.5444e+06,1.1744e+07,355xsp
8032.5000,9.9791e+06,1.2087e+07,9.9941e+06,1.0332e+07,355xsp
8040.0000,8.9201e+06,9.5947e+06,6.4204e+06,8.9144e+06,355xsp
8047.5000,1.2176e+07,1.5013e+07,6.0722e+06,1.0730e+07,355xsp
8055.0000,9.6753e+06,1.2518e+07,5.7232e+06,7.8655e+06,355xsp
8062.5000,8.6092e+06,1.1817e+07,5.3727e+06,5.7131e+06,355xsp
8070.0000,1.1159e+07,1.4374e+07,5.0215e+06,7.8950e+06,355xsp
8077.5000,9.7288e+06,1.2586e+07,1.0469e+07,8.2723e+06,355xsp
8085.0000,1.4108e+07,1.6611e+07,7.5818e+06,1.0103e+07,355xsp
8092.5000,1.0857e+07,1.2269e+07,7.9595e+06,9.3943e+06,355xsp
8100.0000,9.0540e+06,9.3740e+06,5.0584e+06,9.4125e+06,355xsp
8107.5000,1.1993e+07,1.0122e+07,4.3380e+06,7.9694e+06,355xsp
8115.0000,9.0874e+06,1.2703e+07,6.1746e+06,1.0180e+07,355xsp
8122.5000,8.7383e+06,9.7927e+06,8.3858e+06,8.3647e+06,355xsp
8130.0000,6.9176e+06,7.6074e+06,1.0238e+07,9.8497e+06,355xsp
8137.5000,6.5626e+06,9.0932e+06,5.1055e+06,8.7633e+06,355xsp
8145.0000,1.0630e+07,9.8470e+06,6.5890e+06,1.2098e+07,355xsp
8152.5000,6.5869e+06,1.0973e+07,5.1245e+06,8.0575e+06,355xsp
8160.0000,6.9687e+06,8.7733e+06,5.1346e+06,1.2144e+07,355xsp
8167.5000,8.8347e+06,8.4188e+06,6.2554e+06,1.1794e+07,355xsp
8175.0000,7.7383e+06,1.0663e+07,8.1227e+06,9.5878e+06,355xsp
8182.5000,8.1234e+06,1.4033e+07,6.6502e+06,7.0008e+06,355xsp
8190.0000,1.0747e+07,1.0330e+07,5.9170e+06,1.1114e+07,355xsp
8197.5000,1.0020e+07,9.6014e+06,4.0613e+06,9.6401e+06,355xsp
8205.0000,7.4210e+06,1.2238e+07,7.4355e+06,5.9170e+06,355xsp
8212.5000,1.3432e+07,1.1511e+07,7.8229e+06,1.0425e+07,355xsp
8220.0000,8.9487e+06,1.1156e+07,4.4589e+06,9.3173e+06,355xsp
8227.5000,1.0470e+07,1.1176e+07,7.0993e+06,9.3341e+06,355xsp
8235.0000,7.0980e+06,7.8049e+06,7.8660e+06,9.7280e+06,355xsp
8242.5000,1.1265e+07,1.1595e+07,8.6351e+06,9.7460e+06,355xsp
8250.0000,9.3933e+06,1.1994e+07,6.0039e+06,7.4947e+06,355xsp
8257.5000,7.5155e+06,1.2016e+07,7.1517e+06,5.9931e+06,355xsp
8265.0000,9.8060e+06,9.7598e+06,1.1342e+07,9.8004e+06,355xsp
8272.5000,5.6416e+06,1.1680e+07,1.0221e+07,1.0959e+07,355xsp
8280.0000,1.2128e+07,1.1320e+07,8.3337e+06,1.2502e+07,355xsp
8287.5000,7.1883e+06,1.1721e+07,1.2549e+07,9.4717e+06,355xsp
8295.0000,1.1407e+07,1.1743e+07,9.1284e+06,9.8706e+06,355xsp
8302.5000,9.8953e+06,1.2913e+07,8.3789e+06,9.1222e+06,355xsp
8310.0000,9.5308e+06,8.3316e+06,5.3243e+06,1.0290e+07,355xsp
8317.5000,7.2404e+06,7.9621e+06,6.8710e+06,6.8491e+06,355xsp
8325.0000,1.1490e+07,7.5916e+06,3.8038e+06,6.8611e+06,355xsp
8332.5000,8.4239e+06,1.1463e+07,6.5101e+06,8.8026e+06,355xsp
8340.0000,8.4392e+06,1.1097e+07,4.9764e+06,8.0453e+06,355xsp
8347.5000,6.1314e+06,7.6330e+06,7.6951e+06,9.6083e+06,355xsp
8355.0000,1.0797e+07,9.5857e+06,7.3212e+06,9.6258e+06,355xsp
8362.5000,1.2760e+07,1.5434e+07,6.5569e+06,7.3118e+06,355xsp
8370.0000,1.3958e+07,1.1567e+07,3.8449e+06,1.0051e+07,355xsp
8377.5000,1.4368e+07,1.1978e+07,5.0212e+06,8.5076e+06,355xsp
8385.0000,1.4394e+07,1.1218e+07,8.1550e+06,7.3510e+06,355xsp
8392.5000,1.3245e+07,1.4370e+07,5.0396e+06,6.1906e+06,355xsp
8400.0000,1.4443e+07,1.1258e+07,3.0890e+06,1.0515e+07,355xsp
8407.5000,6.6124e+06,1.0493e+07,5.0571e+06,1.1319e+07,355xsp
8415.0000,6.6244e+06,1.1298e+07,8.6065e+06,6.2236e+06,355xsp
8422.5000,1.0972e+07,1.3290e+07,6.6514e+06,8.2059e+06,355xsp
8430.0000,1.2573e+07,1.4103e+07,5.0845e+06,8.6147e+06,355xsp
8437.5000,1.1012e+07,8.9846e+06,5.4890e+06,9.8170e+06,355xsp
8445.0000,1.3410e+07,7.8117e+06,9.0644e+06,1.1024e+07,355xsp
8452.5000,1.2241e+07,7.4290e+06,6.6988e+06,6.6763e+06,355xsp
8460.0000,7.8882e+06,1.1022e+07,7.9036e+06,1.0665e+07,355xsp
8467.5000,1.0692e+07,9.4483e+06,7.1210e+06,1.1879e+07,355xsp
8475.0000,1.1509e+07,8.2666e+06,8.7304e+06,7.1107e+06,355xsp
8482.5000,6.3314e+06,8.6816e+06,5.1489e+06,5.1253e+06,355xsp
8490.0000,6.7434e+06,8.2959e+06,7.9598e+06,7.9368e+06,355xsp
8497.5000,1.2773e+07,1.1522e+07,6.7710e+06,6.7475e+06,355xsp
8505.0000,1.1590e+07,9.9328e+06,4.3722e+06,9.5727e+06,355xsp
8512.5000,7.1817e+06,8.7424e+06,7.1968e+06,5.5637e+06,355xsp
8520.0000,5.9844e+06,1.1985e+07,3.1778e+06,7.9935e+06,355xsp
8527.5000,1.0439e+07,9.5820e+06,6.0104e+06,8.0071e+06,355xsp
8535.0000,8.8387e+06,9.1939e+06,6.4256e+06,1.1664e+07,355xsp
8542.5000,7.6375e+06,7.1824e+06,8.8694e+06,7.6299e+06,355xsp
8550.0000,7.2447e+06,8.8203e+06,7.6666e+06,6.8309e+06,355xsp
8557.5000,8.8853e+06,8.4296e+06,6.0528e+06,8.4703e+06,355xsp
8565.0000,1.3794e+07,1.1704e+07,1.0139e+07,5.6326e+06,355xsp
8572.5000,1.2593e+07,1.4994e+07,8.1152e+06,7.2751e+06,355xsp
8580.0000,5.6599e+06,1.5019e+07,6.4936e+06,6.0611e+06,355xsp
8587.5000,1.2227e+07,1.6276e+07,4.8664e+06,6.8910e+06,355xsp
8595.0000,1.2249e+07,1.0555e+07,7.7475e+06,8.1345e+06,355xsp
8602.5000,1.2271e+07,1.2631e+07,4.8839e+06,1.2262e+07,355xsp
8610.0000,8.1709e+06,1.4302e+07,5.7158e+06,9.8106e+06,355xsp
8617.5000,9.8352e+06,1.1437e+07,8.2010e+06,1.2304e+07,355xsp
8625.0000,7.3725e+06,9.8026e+06,8.6292e+06,1.0671e+07,355xsp
8632.5000,8.2132e+06,1.0647e+07,6.9878e+06,6.9634e+06,355xsp
8640.0000,9.0580e+06,8.5915e+06,4.9262e+06,7.8053e+06,355xsp
8647.5000,6.9955e+06,8.6064e+06,4.1043e+06,7.8185e+06,355xsp
8655.0000,9.9209e+06,6.5410e+06,6.1915e+06,6.5842e+06,355xsp
8662.5000,1.2441e+07,1.0722e+07,6.2023e+06,8.6799e+06,355xsp
8670.0000,1.3299e+07,1.1994e+07,4.9604e+06,8.6946e+06,355xsp
8677.5000,1.0392e+07,1.4945e+07,9.9889e+06,7.0365e+06,355xsp
8685.0000,1.0829e+07,6.5859e+06,7.4919e+06,1.3756e+07,355xsp
8692.5000,1.1688e+07,9.5358e+06,4.5665e+06,6.6410e+06,355xsp
8700.0000,1.4653e+07,8.2906e+06,6.2561e+06,6.6528e+06,355xsp
8707.5000,1.0463e+07,8.3051e+06,6.2676e+06,7.0859e+06,355xsp
8715.0000,7.9494e+06,1.4651e+07,5.8557e+06,4.9879e+06,355xsp
8722.5000,7.9633e+06,1.2139e+07,5.8658e+06,9.2231e+06,355xsp
8730.0000,6.2831e+06,1.0889e+07,5.8762e+06,8.3919e+06,355xsp
8737.5000,1.1384e+07,6.6664e+06,3.3420e+06,8.4065e+06,355xsp
8745.0000,7.5794e+06,7.9518e+06,5.4714e+06,6.7212e+06,355xsp
8752.5000,1.0997e+07,1.3501e+07,3.3537e+06,1.0138e+07,355xsp
8760.0000,1.1016e+07,9.2599e+06,6.3427e+06,5.8919e+06,355xsp
8767.5000,8.0450e+06,1.4401e+07,5.9268e+06,1.1027e+07,355xsp
8775.0000,6.7757e+06,9.7179e+06,4.6540e+06,6.7677e+06,355xsp
8782.5000,8.0729e+06,1.0163e+07,4.2333e+06,1.0636e+07,355xsp
8790.0000,9.8034e+06,8.4630e+06,6.3866e+06,7.6493e+06,355xsp
8797.5000,1.0251e+07,5.4679e+06,5.1074e+06,7.2323e+06,355xsp
8805.0000,1.1560e+07,9.3535e+06,7.2695e+06,9.3981e+06,355xsp
8812.5000,8.1281e+06,8.5067e+06,8.5759e+06,5.9633e+06,355xsp
8820.0000,7.2775e+06,1.0682e+07,3.4058e+06,8.1338e+06,355xsp
8827.5000,1.2053e+07,1.0701e+07,4.2770e+06,9.8791e+06,355xsp
8835.0000,7.7366e+06,9.4177e+06,9.0545e+06,6.8603e+06,355xsp
8842.5000,8.6176e+06,8.1301e+06,1.0808e+07,7.3063e+06,355xsp
8850.0000,1.1244e+07,1.2061e+07,9.5209e+06,6.0137e+06,355xsp
8857.5000,1.1700e+07,6.8501e+06,8.2306e+06,8.2030e+06,355xsp
8865.0000,1.6087e+07,8.1722e+06,9.1155e+06,1.1273e+07,355xsp
8872.5000,8.2403e+06,7.3117e+06,8.6950e+06,8.2308e+06,355xsp
8880.0000,8.6914e+06,8.6378e+06,1.0462e+07,7.8067e+06,355xsp
8887.5000,1.2657e+07,9.0908e+06,8.2847e+06,8.6973e+06,355xsp
8895.0000,1.0921e+07,7.7874e+06,4.7824e+06,8.7124e+06,355xsp
8902.5000,8.2945e+06,7.3603e+06,3.9097e+06,8.2870e+06,355xsp
8910.0000,8.7497e+06,1.2225e+07,4.3571e+06,5.2138e+06,355xsp
8917.5000,1.1416e+07,1.1805e+07,9.2239e+06,5.2224e+06,355xsp
8925.0000,1.2320e+07,1.2267e+07,3.0447e+06,5.6737e+06,355xsp
8932.5000,6.1345e+06,9.1835e+06,7.0381e+06,7.0125e+06,355xsp
8940.0000,3.9254e+06,9.1988e+06,5.2742e+06,6.5804e+06,355xsp
8947.5000,6.5999e+06,1.1884e+07,4.3941e+06,8.8151e+06,355xsp
8955.0000,9.7292e+06,4.3294e+06,6.6281e+06,3.9305e+06,355xsp
8962.5000,8.4069e+06,8.3528e+06,6.1932e+06,1.1523e+07,355xsp
8970.0000,1.0657e+07,1.1944e+07,7.5445e+06,9.7540e+06,355xsp
8977.5000,7.0917e+06,1.3307e+07,3.9760e+06,3.5025e+06,355xsp
8985.0000,5.7584e+06,7.0490e+06,4.4309e+06,7.0953e+06,355xsp
8992.5000,1.1609e+07,6.6114e+06,8.4805e+06,3.9633e+06,355xsp
9000.0000,5.7777e+06,1.1574e+07,6.2451e+06,8.4691e+06,355xsp
9007.5000,5.3366e+06,1.0240e+07,6.7063e+06,8.0322e+06,355xsp
9015.0000,6.2482e+06,8.4516e+06,4.4604e+06,7.1432e+06,355xsp
9022.5000,8.9738e+06,8.9170e+06,6.2763e+06,1.0773e+07,355xsp
9030.0000,8.0809e+06,1.1197e+07,8.0985e+06,7.6198e+06,355xsp
9037.5000,7.6413e+06,1.1215e+07,5.3898e+06,7.6321e+06,355xsp
9045.0000,4.0183e+06,7.1435e+06,6.3077e+06,7.1904e+06,355xsp
9052.5000,9.0316e+06,8.9760e+06,6.7733e+06,8.5700e+06,355xsp
9060.0000,7.2238e+06,6.2555e+06,4.5052e+06,8.1267e+06,355xsp
9067.5000,7.2346e+06,6.2654e+06,8.6227e+06,6.7697e+06,355xsp
9075.0000,5.8747e+06,8.5632e+06,8.1794e+06,4.9510e+06,355xsp
9082.5000,8.6338e+06,7.2026e+06,8.1931e+06,7.7087e+06,355xsp
9090.0000,9.5660e+06,7.6736e+06,5.4528e+06,1.0019e+07,355xsp
9097.5000,9.5818e+06,9.5262e+06,4.5423e+06,1.1414e+07,355xsp
9105.0000,9.1372e+06,8.6207e+06,4.0898e+06,9.5890e+06,355xsp
9112.5000,8.6906e+06,9.0958e+06,4.0962e+06,1.4682e+07,355xsp
9120.0000,9.1675e+06,5.4142e+06,4.1030e+06,1.1932e+07,355xsp
9127.5000,5.4803e+06,9.1264e+06,3.6475e+06,9.1735e+06,355xsp
9135.0000,5.0252e+06,8.6770e+06,1.7996e+06,4.5534e+06,355xsp
9142.5000,8.7481e+06,8.2267e+06,5.5159e+06,5.9538e+06,355xsp
9150.0000,5.9717e+06,6.8452e+06,3.6654e+06,4.5683e+06,355xsp
9157.5000,8.7774e+06,7.3221e+06,6.9312e+06,5.9737e+06,355xsp
9165.0000,6.9245e+06,8.7348e+06,4.6102e+06,9.7159e+06,355xsp
9172.5000,6.9358e+06,7.8134e+06,1.8144e+06,8.3295e+06,355xsp
9180.0000,7.4152e+06,1.1104e+07,4.6252e+06,8.3429e+06,355xsp
9187.5000,1.1181e+07,1.1591e+07,6.9769e+06,6.4810e+06,355xsp
9195.0000,4.1527e+06,5.0341e+06,4.1708e+06,6.9616e+06,355xsp
9202.5000,6.9813e+06,4.1018e+06,1.1235e+07,6.9726e+06,355xsp
9210.0000,7.4649e+06,8.8199e+06,1.1256e+07,1.2168e+07,355xsp
9217.5000,8.4204e+06,1.1195e+07,7.0224e+06,9.3553e+06,355xsp
9225.0000,5.5976e+06,1.1213e+07,1.1291e+07,8.8984e+06,355xsp
9232.5000,6.0804e+06,9.8123e+06,9.4135e+06,7.4924e+06,355xsp
9240.0000,7.5124e+06,9.3528e+06,7.5312e+06,8.9268e+06,355xsp
9247.5000,7.9997e+06,7.4671e+06,5.1683e+06,1.4170e+07,355xsp
9255.0000,6.1096e+06,1.1286e+07,5.1768e+06,1.2767e+07,355xsp
9262.5000,7.5492e+06,9.3973e+06,2.3266e+06,1.0878e+07,355xsp
9270.0000,7.0849e+06,7.5042e+06,3.7618e+06,9.4622e+06,355xsp
9277.5000,9.9645e+06,7.5155e+06,4.7241e+06,1.4739e+07,355xsp
9285.0000,4.2341e+06,7.5274e+06,6.1681e+06,1.0933e+07,355xsp
9292.5000,9.0374e+06,7.5398e+06,7.1381e+06,5.6709e+06,355xsp
9300.0000,6.6500e+06,8.0323e+06,6.1881e+06,7.6017e+06,355xsp
9307.5000,1.0029e+07,6.6015e+06,7.1603e+06,7.6140e+06,355xsp
9315.0000,6.1894e+06,9.5045e+06,4.7622e+06,6.6626e+06,355xsp
9322.5000,9.5788e+06,1.2417e+07,6.2179e+06,8.6053e+06,355xsp
9330.0000,6.2091e+06,5.6670e+06,7.1949e+06,1.4423e+07,355xsp
9337.5000,5.7347e+06,9.0657e+06,6.2379e+06,1.3963e+07,355xsp
9345.0000,6.2289e+06,7.1401e+06,5.2780e+06,1.2531e+07,355xsp
9352.5000,4.7816e+06,8.6094e+06,5.7722e+06,1.2062e+07,355xsp
9360.0000,5.7624e+06,8.6229e+06,4.8083e+06,1.1111e+07,355xsp
9367.5000,7.7227e+06,9.6121e+06,4.3286e+06,8.6872e+06,355xsp
9375.0000,8.2222e+06,1.1581e+07,4.8242e+06,8.7010e+06,355xsp
9382.5000,1.0195e+07,1.1600e+07,5.8095e+06,9.2043e+06,355xsp
9390.0000,6.7793e+06,1.0638e+07,4.3497e+06,6.7702e+06,355xsp
9397.5000,9.2427e+06,1.0655e+07,4.8471e+06,6.2911e+06,355xsp
9405.0000,8.7661e+06,7.7234e+06,3.3811e+06,5.3181e+06,355xsp
9412.5000,7.7957e+06,6.7512e+06,5.3544e+06,7.2945e+06,355xsp
9420.0000,7.8090e+06,8.7339e+06,4.8702e+06,6.8136e+06,355xsp
9427.5000,7.8205e+06,6.7735e+06,3.3972e+06,5.8368e+06,355xsp
9435.0000,8.3278e+06,5.3003e+06,3.8969e+06,1.1286e+07,355xsp
9442.5000,7.3504e+06,6.7949e+06,5.8837e+06,8.3315e+06,355xsp
9450.0000,3.8900e+06,9.2857e+06,3.9095e+06,4.3767e+06,355xsp
9457.5000,7.3740e+06,8.3068e+06,3.4188e+06,1.0346e+07,355xsp
9465.0000,5.8925e+06,3.8421e+06,4.4193e+06,5.3856e+06,355xsp
9472.5000,8.3937e+06,8.3345e+06,1.9351e+06,6.8915e+06,355xsp
9480.0000,4.4138e+06,9.3455e+06,6.4302e+06,5.9018e+06,355xsp
9487.5000,8.9206e+06,7.8592e+06,4.4403e+06,1.1913e+07,355xsp
9495.0000,7.4323e+06,1.4885e+07,5.4494e+06,9.9269e+06,355xsp
9502.5000,8.4471e+06,1.0894e+07,4.4543e+06,4.9270e+06,355xsp
9510.0000,7.4556e+06,4.3807e+06,8.4800e+06,7.9492e+06,355xsp
9517.5000,7.9707e+06,5.8968e+06,4.4686e+06,5.9492e+06,355xsp
9525.0000,8.9916e+06,1.0946e+07,2.4603e+06,5.4543e+06,355xsp
9532.5000,6.9862e+06,8.4389e+06,3.9779e+06,1.0511e+07,355xsp
9540.0000,8.5140e+06,8.9576e+06,3.4787e+06,1.2044e+07,355xsp
9547.5000,8.0210e+06,1.0492e+07,3.9906e+06,3.9613e+06,355xsp
9555.0000,7.5264e+06,8.9858e+06,3.9967e+06,5.4888e+06,355xsp
9562.5000,4.4911e+06,8.4923e+06,7.0499e+06,9.5614e+06,355xsp
9570.0000,1.0094e+07,4.9448e+06,3.5007e+06,3.9804e+06,355xsp
9577.5000,7.5617e+06,1.0048e+07,2.4875e+06,9.0812e+06,355xsp
9585.0000,8.5943e+06,8.5320e+06,2.4914e+06,6.5437e+06,355xsp
9592.5000,9.1192e+06,8.0341e+06,5.0502e+06,6.5548e+06,355xsp
9600.0000,9.6460e+06,1.3681e+07,6.5936e+06,4.5168e+06,355xsp
9607.5000,6.5839e+06,1.2675e+07,3.0157e+06,7.5998e+06,355xsp
9615.0000,1.1735e+07,5.5046e+06,7.1278e+06,5.0444e+06,355xsp
9622.5000,1.0722e+07,7.5701e+06,7.1387e+06,7.6240e+06,355xsp
9630.0000,1.0737e+07,8.6124e+06,4.0597e+06,9.6960e+06,355xsp
9637.5000,9.7214e+06,1.3270e+07,6.6453e+06,5.5838e+06,355xsp
9645.0000,8.1854e+06,8.1233e+06,8.7231e+06,9.2097e+06,355xsp
9652.5000,5.6107e+06,1.0723e+07,3.5613e+06,9.2241e+06,355xsp
